"milkitem","dairyprod","geo","time","values"
"PRO","D1110A","FRA1","2008",0
"PRO","D1110A","FRA2","2008",0.88
"PRO","D1110A","FRA3","2008",0.03
"PRO","D1110A","FRA4","2008",23.66
"PRO","D1110A","HR03","2008",83
"PRO","D1110A","HR04","2008",743
"PRO","D1110A","HU10","2008",124.83
"PRO","D1110A","HU21","2008",258.97
"PRO","D1110A","HU22","2008",277.78
"PRO","D1110A","HU23","2008",219.88
"PRO","D1110A","HU31","2008",149.94
"PRO","D1110A","HU32","2008",435.14
"PRO","D1110A","HU33","2008",373.96
"PRO","D1110A","IE01","2008",1095.5
"PRO","D1110A","IE02","2008",4034
"PRO","D1110A","ITC1","2008",887.38
"PRO","D1110A","ITC2","2008",48.67
"PRO","D1110A","ITC3","2008",34.97
"PRO","D1110A","ITC4","2008",4201.69
"PRO","D1110A","ITD5","2008",2230.15
"PRO","D1110A","ITE3","2008",61.39
"PRO","D1110A","ITF1","2008",49.08
"PRO","D1110A","ITF2","2008",102.54
"PRO","D1110A","ITF3","2008",303.4
"PRO","D1110A","ITF4","2008",273.43
"PRO","D1110A","ITF5","2008",42.01
"PRO","D1110A","ITF6","2008",90.07
"PRO","D1110A","ITG1","2008",217.1
"PRO","D1110A","ITG2","2008",236.5
"PRO","D1110A","ITH1","2008",374.72
"PRO","D1110A","ITH2","2008",150.86
"PRO","D1110A","ITH3","2008",1070.07
"PRO","D1110A","ITH4","2008",214.7
"PRO","D1110A","ITI1","2008",80.42
"PRO","D1110A","ITI2","2008",72.45
"PRO","D1110A","ITI4","2008",544.29
"PRO","D1110A","LT00","2008",1879.12
"PRO","D1110A","LU00","2008",277.67
"PRO","D1110A","LV00","2008",832.1
"PRO","D1110A","MT00","2008",39.91
"PRO","D1110A","NL11","2008",690
"PRO","D1110A","NL12","2008",2070
"PRO","D1110A","NL13","2008",699
"PRO","D1110A","NL21","2008",1826
"PRO","D1110A","NL22","2008",1711
"PRO","D1110A","NL23","2008",223
"PRO","D1110A","NL31","2008",637
"PRO","D1110A","NL32","2008",593
"PRO","D1110A","NL33","2008",736
"PRO","D1110A","NL34","2008",130
"PRO","D1110A","NL41","2008",1617
"PRO","D1110A","NL42","2008",363
"PRO","D1110A","PL11","2008",1060
"PRO","D1110A","PL12","2008",2553
"PRO","D1110A","PL21","2008",476
"PRO","D1110A","PL22","2008",271
"PRO","D1110A","PL31","2008",886
"PRO","D1110A","PL32","2008",420
"PRO","D1110A","PL33","2008",364
"PRO","D1110A","PL34","2008",2001
"PRO","D1110A","PL41","2008",1503
"PRO","D1110A","PL42","2008",205
"PRO","D1110A","PL43","2008",138
"PRO","D1110A","PL51","2008",214
"PRO","D1110A","PL52","2008",263
"PRO","D1110A","PL61","2008",832
"PRO","D1110A","PL62","2008",889
"PRO","D1110A","PL63","2008",350
"PRO","D1110A","PT11","2008",806.29
"PRO","D1110A","PT15","2008",0.2
"PRO","D1110A","PT16","2008",355.09
"PRO","D1110A","PT17","2008",91.08
"PRO","D1110A","PT18","2008",235.97
"PRO","D1110A","PT20","2008",531.66
"PRO","D1110A","PT30","2008",1.41
"PRO","D1110A","RO11","2008",948
"PRO","D1110A","RO12","2008",777
"PRO","D1110A","RO21","2008",1225
"PRO","D1110A","RO22","2008",633
"PRO","D1110A","RO31","2008",839
"PRO","D1110A","RO32","2008",42
"PRO","D1110A","RO41","2008",574
"PRO","D1110A","RO42","2008",456
"PRO","D1110A","SE11","2008",35.41
"PRO","D1110A","SE12","2008",470.84
"PRO","D1110A","SE21","2008",837.27
"PRO","D1110A","SE22","2008",394.34
"PRO","D1110A","SE23","2008",744.39
"PRO","D1110A","SE31","2008",203.58
"PRO","D1110A","SE32","2008",130.67
"PRO","D1110A","SE33","2008",170.13
"PRO","D1110A","SI01","2008",433.93
"PRO","D1110A","SI02","2008",219.76
"PRO","D1110A","SI03","2008",442.48
"PRO","D1110A","SI04","2008",211.2
"PRO","D1110A","SK01","2008",46
"PRO","D1110A","SK02","2008",343
"PRO","D1110A","SK03","2008",468
"PRO","D1110A","SK04","2008",200
"PRO","D1110A","UKD1","2008",818
"PRO","D1110A","UKD2","2008",684
"PRO","D1110A","UKD4","2008",469
"PRO","D1110A","UKE2","2008",523
"PRO","D1110A","UKE4","2008",90
"PRO","D1110A","UKF3","2008",50
"PRO","D1110A","UKG2","2008",1005
"PRO","D1110A","UKH2","2008",22
"PRO","D1110A","UKJ1","2008",160
"PRO","D1110A","UKK1","2008",647
"PRO","D1110A","UKK3","2008",530
"PRO","D1110A","UKL1","2008",1182
"PRO","D1110A","UKL2","2008",461
"PRO","D1110A","UKM2","2008",116
"PRO","D1110A","UKM3","2008",1141
"PRO","D1110A","UKM5","2008",86
"PRO","D1110A","UKM6","2008",39
"PRO","D1110A","UKN0","2008",2079
"PRO","D1110A","AT11","2007",31.13
"PRO","D1110A","AT12","2007",639.72
"PRO","D1110A","AT13","2007",0
"PRO","D1110A","AT21","2007",204.03
"PRO","D1110A","AT22","2007",486.06
"PRO","D1110A","AT31","2007",978.26
"PRO","D1110A","AT32","2007",319.91
"PRO","D1110A","AT33","2007",344.98
"PRO","D1110A","AT34","2007",150.97
"PRO","D1110A","BE21","2007",536.63
"PRO","D1110A","BE22","2007",250.14
"PRO","D1110A","BE23","2007",567.16
"PRO","D1110A","BE24","2007",130.8
"PRO","D1110A","BE25","2007",721.35
"PRO","D1110A","BE31","2007",59.62
"PRO","D1110A","BE32","2007",381.08
"PRO","D1110A","BE33","2007",554.06
"PRO","D1110A","BE34","2007",199.64
"PRO","D1110A","BE35","2007",230.87
"PRO","D1110A","BG31","2007",162
"PRO","D1110A","BG32","2007",170
"PRO","D1110A","BG33","2007",189
"PRO","D1110A","BG34","2007",177
"PRO","D1110A","BG41","2007",163
"PRO","D1110A","BG42","2007",288
"PRO","D1110A","CY00","2007",144.1
"PRO","D1110A","CZ02","2007",348
"PRO","D1110A","CZ03","2007",603
"PRO","D1110A","CZ04","2007",100.9
"PRO","D1110A","CZ05","2007",544.5
"PRO","D1110A","CZ06","2007",636.3
"PRO","D1110A","CZ07","2007",350.7
"PRO","D1110A","CZ08","2007",172.4
"PRO","D1110A","DE11","2007",650.88
"PRO","D1110A","DE12","2007",151.82
"PRO","D1110A","DE13","2007",381.74
"PRO","D1110A","DE14","2007",1028.06
"PRO","D1110A","DE21","2007",2258.41
"PRO","D1110A","DE22","2007",1007.36
"PRO","D1110A","DE23","2007",982.9
"PRO","D1110A","DE24","2007",584.15
"PRO","D1110A","DE25","2007",726.42
"PRO","D1110A","DE26","2007",236.93
"PRO","D1110A","DE27","2007",1900.09
"PRO","D1110A","DE41","2007",745.4
"PRO","D1110A","DE42","2007",595.87
"PRO","D1110A","DE71","2007",206.94
"PRO","D1110A","DE72","2007",271.37
"PRO","D1110A","DE73","2007",535.62
"PRO","D1110A","DE80","2007",1408.86
"PRO","D1110A","DE91","2007",196.93
"PRO","D1110A","DE92","2007",474.22
"PRO","D1110A","DE93","2007",1793.34
"PRO","D1110A","DE94","2007",2687.11
"PRO","D1110A","DEA1","2007",663.61
"PRO","D1110A","DEA2","2007",582.66
"PRO","D1110A","DEA3","2007",683.87
"PRO","D1110A","DEA4","2007",413.37
"PRO","D1110A","DEA5","2007",406.93
"PRO","D1110A","DEB1","2007",230.39
"PRO","D1110A","DEB2","2007",441.48
"PRO","D1110A","DEB3","2007",95.6
"PRO","D1110A","DEC0","2007",87.59
"PRO","D1110A","DED1","2007",703.57
"PRO","D1110A","DED2","2007",579.57
"PRO","D1110A","DED3","2007",304.21
"PRO","D1110A","DEE0","2007",1033.29
"PRO","D1110A","DEF0","2007",2377.25
"PRO","D1110A","DEG0","2007",942.85
"PRO","D1110A","DK01","2007",67
"PRO","D1110A","DK02","2007",161
"PRO","D1110A","DK03","2007",1830
"PRO","D1110A","DK04","2007",1381
"PRO","D1110A","DK05","2007",1045
"PRO","D1110A","EE00","2007",691.8
"PRO","D1110A","EL11","2007",112.65
"PRO","D1110A","EL12","2007",377.98
"PRO","D1110A","EL13","2007",45.99
"PRO","D1110A","EL14","2007",104.6
"PRO","D1110A","EL21","2007",29.27
"PRO","D1110A","EL22","2007",0.77
"PRO","D1110A","EL23","2007",34.76
"PRO","D1110A","EL24","2007",24.39
"PRO","D1110A","EL25","2007",5.34
"PRO","D1110A","EL30","2007",16.72
"PRO","D1110A","EL41","2007",3.48
"PRO","D1110A","EL42","2007",18.18
"PRO","D1110A","EL43","2007",0.62
"PRO","D1110A","EL51","2007",112.65
"PRO","D1110A","EL52","2007",377.98
"PRO","D1110A","EL53","2007",45.99
"PRO","D1110A","EL54","2007",29.27
"PRO","D1110A","EL61","2007",104.6
"PRO","D1110A","EL62","2007",0.77
"PRO","D1110A","EL63","2007",34.76
"PRO","D1110A","EL64","2007",24.39
"PRO","D1110A","EL65","2007",5.34
"PRO","D1110A","ES11","2007",2354.4
"PRO","D1110A","ES12","2007",602.1
"PRO","D1110A","ES13","2007",477.5
"PRO","D1110A","ES21","2007",225.5
"PRO","D1110A","ES22","2007",177.1
"PRO","D1110A","ES23","2007",13
"PRO","D1110A","ES24","2007",72.4
"PRO","D1110A","ES30","2007",65.9
"PRO","D1110A","ES41","2007",887.3
"PRO","D1110A","ES42","2007",182.3
"PRO","D1110A","ES43","2007",35.8
"PRO","D1110A","ES51","2007",578.9
"PRO","D1110A","ES52","2007",41.7
"PRO","D1110A","ES53","2007",75.8
"PRO","D1110A","ES61","2007",470.7
"PRO","D1110A","ES62","2007",31.9
"PRO","D1110A","ES70","2007",43
"PRO","D1110A","FI13","2007",668.06
"PRO","D1110A","FI18","2007",391.62
"PRO","D1110A","FI19","2007",682.83
"PRO","D1110A","FI1A","2007",598.59
"PRO","D1110A","FI1B","2007",68.86
"PRO","D1110A","FI1C","2007",322.76
"PRO","D1110A","FI1D","2007",1266.65
"PRO","D1110A","FI20","2007",14.61
"PRO","D1110A","FR10","2007",46.55
"PRO","D1110A","FR21","2007",679.09
"PRO","D1110A","FR22","2007",916.47
"PRO","D1110A","FR23","2007",831.79
"PRO","D1110A","FR24","2007",472.09
"PRO","D1110A","FR25","2007",2598.58
"PRO","D1110A","FR26","2007",369.17
"PRO","D1110A","FR30","2007",1291.88
"PRO","D1110A","FR41","2007",1225.17
"PRO","D1110A","FR42","2007",299.62
"PRO","D1110A","FR43","2007",1088.96
"PRO","D1110A","FR51","2007",3416
"PRO","D1110A","FR52","2007",4869.34
"PRO","D1110A","FR53","2007",713.88
"PRO","D1110A","FR61","2007",671.83
"PRO","D1110A","FR62","2007",894.55
"PRO","D1110A","FR63","2007",185.3
"PRO","D1110A","FR71","2007",1547.99
"PRO","D1110A","FR72","2007",1184.12
"PRO","D1110A","FR81","2007",90.72
"PRO","D1110A","FR82","2007",32.58
"PRO","D1110A","FR83","2007",0.03
"PRO","D1110A","FR91","2007",0
"PRO","D1110A","FR92","2007",0.89
"PRO","D1110A","FR93","2007",0.03
"PRO","D1110A","FR94","2007",25.38
"PRO","D1110A","FRA1","2007",0
"PRO","D1110A","FRA2","2007",0.89
"PRO","D1110A","FRA3","2007",0.03
"PRO","D1110A","FRA4","2007",25.38
"PRO","D1110A","HR01","2007",295
"PRO","D1110A","HR02","2007",476
"PRO","D1110A","HR03","2007",88
"PRO","D1110A","HR04","2007",771
"PRO","D1110A","HU10","2007",131.5
"PRO","D1110A","HU21","2007",246
"PRO","D1110A","HU22","2007",273.75
"PRO","D1110A","HU23","2007",228.57
"PRO","D1110A","HU31","2007",148.13
"PRO","D1110A","HU32","2007",426.5
"PRO","D1110A","HU33","2007",387.8
"PRO","D1110A","IE01","2007",1170.46
"PRO","D1110A","IE02","2007",4097.34
"PRO","D1110A","ITC1","2007",815.16
"PRO","D1110A","ITC2","2007",50.92
"PRO","D1110A","ITC3","2007",35.17
"PRO","D1110A","ITC4","2007",4022.2
"PRO","D1110A","ITD5","2007",2239.84
"PRO","D1110A","ITE3","2007",71.99
"PRO","D1110A","ITF1","2007",50
"PRO","D1110A","ITF2","2007",118.18
"PRO","D1110A","ITF3","2007",308.65
"PRO","D1110A","ITF4","2007",260.41
"PRO","D1110A","ITF5","2007",48.25
"PRO","D1110A","ITF6","2007",94.01
"PRO","D1110A","ITG1","2007",201.81
"PRO","D1110A","ITG2","2007",244.22
"PRO","D1110A","ITH1","2007",406.2
"PRO","D1110A","ITH2","2007",152.87
"PRO","D1110A","ITH3","2007",951.7
"PRO","D1110A","ITH4","2007",300.61
"PRO","D1110A","ITI1","2007",66.91
"PRO","D1110A","ITI2","2007",76.38
"PRO","D1110A","ITI4","2007",546.29
"PRO","D1110A","LT00","2007",1931.2
"PRO","D1110A","LU00","2007",274.24
"PRO","D1110A","LV00","2007",838.4
"PRO","D1110A","MT00","2007",40.59
"PRO","D1110A","NL11","2007",636
"PRO","D1110A","NL12","2007",1933
"PRO","D1110A","NL13","2007",660
"PRO","D1110A","NL21","2007",1734
"PRO","D1110A","NL22","2007",1654
"PRO","D1110A","NL23","2007",205
"PRO","D1110A","NL31","2007",620
"PRO","D1110A","NL32","2007",570
"PRO","D1110A","NL33","2007",724
"PRO","D1110A","NL34","2007",120
"PRO","D1110A","NL41","2007",1530
"PRO","D1110A","NL42","2007",351
"PRO","D1110A","PL11","2007",1073
"PRO","D1110A","PL12","2007",2370
"PRO","D1110A","PL21","2007",481
"PRO","D1110A","PL22","2007",271
"PRO","D1110A","PL31","2007",926
"PRO","D1110A","PL32","2007",427
"PRO","D1110A","PL33","2007",365
"PRO","D1110A","PL34","2007",1862
"PRO","D1110A","PL41","2007",1522
"PRO","D1110A","PL42","2007",212
"PRO","D1110A","PL43","2007",131
"PRO","D1110A","PL51","2007",222
"PRO","D1110A","PL52","2007",271
"PRO","D1110A","PL61","2007",767
"PRO","D1110A","PL62","2007",858
"PRO","D1110A","PL63","2007",338
"PRO","D1110A","PT11","2007",785
"PRO","D1110A","PT15","2007",0
"PRO","D1110A","PT16","2007",347
"PRO","D1110A","PT17","2007",81
"PRO","D1110A","PT18","2007",231
"PRO","D1110A","PT20","2007",522
"PRO","D1110A","PT30","2007",1
"PRO","D1110A","RO11","2007",895
"PRO","D1110A","RO12","2007",692
"PRO","D1110A","RO21","2007",1130
"PRO","D1110A","RO22","2007",540
"PRO","D1110A","RO31","2007",785
"PRO","D1110A","RO32","2007",38
"PRO","D1110A","RO41","2007",507
"PRO","D1110A","RO42","2007",410
"PRO","D1110A","SE11","2007",35.2
"PRO","D1110A","SE12","2007",486.6
"PRO","D1110A","SE21","2007",819.9
"PRO","D1110A","SE22","2007",387.8
"PRO","D1110A","SE23","2007",744.6
"PRO","D1110A","SE31","2007",205.2
"PRO","D1110A","SE32","2007",133.6
"PRO","D1110A","SE33","2007",172.9
"PRO","D1110A","SI01","2007",436.3
"PRO","D1110A","SI02","2007",230.17
"PRO","D1110A","SI03","2007",444.85
"PRO","D1110A","SI04","2007",221.62
"PRO","D1110A","SK01","2007",48
"PRO","D1110A","SK02","2007",552
"PRO","D1110A","SK03","2007",273
"PRO","D1110A","SK04","2007",202
"PRO","D1110A","UKD1","2007",827
"PRO","D1110A","UKD2","2007",715
"PRO","D1110A","UKD4","2007",496
"PRO","D1110A","UKE2","2007",536
"PRO","D1110A","UKE3","2007",55
"PRO","D1110A","UKF3","2007",53
"PRO","D1110A","UKG2","2007",1029
"PRO","D1110A","UKH2","2007",22
"PRO","D1110A","UKJ1","2007",165
"PRO","D1110A","UKJ4","2007",74
"PRO","D1110A","UKK1","2007",673
"PRO","D1110A","UKK3","2007",534
"PRO","D1110A","UKL1","2007",1213
"PRO","D1110A","UKL2","2007",473
"PRO","D1110A","UKM2","2007",121
"PRO","D1110A","UKM3","2007",1162
"PRO","D1110A","UKM5","2007",96
"PRO","D1110A","UKM6","2007",43
"PRO","D1110A","UKN0","2007",2060
"PRO","D1110A","AT11","2006",31.99
"PRO","D1110A","AT12","2006",639.76
"PRO","D1110A","AT13","2006",0
"PRO","D1110A","AT21","2006",202.46
"PRO","D1110A","AT22","2006",479.73
"PRO","D1110A","AT31","2006",979.91
"PRO","D1110A","AT32","2006",319.06
"PRO","D1110A","AT33","2006",344.54
"PRO","D1110A","AT34","2006",149.21
"PRO","D1110A","BE10","2006",0
"PRO","D1110A","BE21","2006",527.75
"PRO","D1110A","BE22","2006",124.28
"PRO","D1110A","BE23","2006",703.84
"PRO","D1110A","BE24","2006",555.19
"PRO","D1110A","BE25","2006",244
"PRO","D1110A","BE31","2006",54.88
"PRO","D1110A","BE32","2006",368.27
"PRO","D1110A","BE33","2006",546.42
"PRO","D1110A","BE34","2006",193.92
"PRO","D1110A","BE35","2006",224.19
"PRO","D1110A","BG31","2006",120
"PRO","D1110A","BG32","2006",192
"PRO","D1110A","BG33","2006",321
"PRO","D1110A","BG34","2006",135
"PRO","D1110A","BG41","2006",140
"PRO","D1110A","BG42","2006",391
"PRO","D1110A","CY00","2006",148.63
"PRO","D1110A","DE30","2006",0.77
"PRO","D1110A","DE50","2006",23.69
"PRO","D1110A","DE60","2006",7.67
"PRO","D1110A","DE80","2006",1370.86
"PRO","D1110A","DEC0","2006",86.69
"PRO","D1110A","DEF0","2006",2337.8
"PRO","D1110A","DEG0","2006",942.1
"PRO","D1110A","EE00","2006",691.5
"PRO","D1110A","EL11","2006",87.99
"PRO","D1110A","EL12","2006",373.96
"PRO","D1110A","EL13","2006",76.39
"PRO","D1110A","EL14","2006",87.31
"PRO","D1110A","EL21","2006",33.99
"PRO","D1110A","EL22","2006",2.75
"PRO","D1110A","EL23","2006",31.31
"PRO","D1110A","EL24","2006",11.38
"PRO","D1110A","EL25","2006",6.72
"PRO","D1110A","EL30","2006",29.78
"PRO","D1110A","EL41","2006",4.12
"PRO","D1110A","EL42","2006",17.1
"PRO","D1110A","EL43","2006",1
"PRO","D1110A","EL51","2006",87.99
"PRO","D1110A","EL52","2006",373.96
"PRO","D1110A","EL53","2006",76.39
"PRO","D1110A","EL54","2006",33.99
"PRO","D1110A","EL61","2006",87.31
"PRO","D1110A","EL62","2006",2.75
"PRO","D1110A","EL63","2006",31.31
"PRO","D1110A","EL64","2006",11.38
"PRO","D1110A","EL65","2006",6.72
"PRO","D1110A","ES11","2006",2343
"PRO","D1110A","ES12","2006",627.8
"PRO","D1110A","ES13","2006",496
"PRO","D1110A","ES21","2006",224.1
"PRO","D1110A","ES22","2006",175.5
"PRO","D1110A","ES23","2006",13.6
"PRO","D1110A","ES24","2006",63.4
"PRO","D1110A","ES30","2006",66.1
"PRO","D1110A","ES41","2006",879.6
"PRO","D1110A","ES42","2006",175.8
"PRO","D1110A","ES43","2006",38.2
"PRO","D1110A","ES51","2006",600
"PRO","D1110A","ES52","2006",68.4
"PRO","D1110A","ES53","2006",42.1
"PRO","D1110A","ES61","2006",485.7
"PRO","D1110A","ES62","2006",29.4
"PRO","D1110A","ES70","2006",48.3
"PRO","D1110A","FI13","2006",684.51
"PRO","D1110A","FI18","2006",407.56
"PRO","D1110A","FI19","2006",696.86
"PRO","D1110A","FI1A","2006",609.16
"PRO","D1110A","FI20","2006",14.92
"PRO","D1110A","FR10","2006",52.88
"PRO","D1110A","FR21","2006",697.14
"PRO","D1110A","FR22","2006",920.31
"PRO","D1110A","FR23","2006",843.72
"PRO","D1110A","FR24","2006",484.56
"PRO","D1110A","FR25","2006",2698.67
"PRO","D1110A","FR26","2006",379.44
"PRO","D1110A","FR30","2006",1307.28
"PRO","D1110A","FR41","2006",1241.36
"PRO","D1110A","FR42","2006",307.26
"PRO","D1110A","FR43","2006",1152.88
"PRO","D1110A","FR51","2006",3474.62
"PRO","D1110A","FR52","2006",5024.03
"PRO","D1110A","FR53","2006",743.75
"PRO","D1110A","FR61","2006",736.78
"PRO","D1110A","FR62","2006",972.6
"PRO","D1110A","FR63","2006",197.71
"PRO","D1110A","FR71","2006",1642.31
"PRO","D1110A","FR72","2006",1298.77
"PRO","D1110A","FR81","2006",98.55
"PRO","D1110A","FR82","2006",41.76
"PRO","D1110A","FR83","2006",0.03
"PRO","D1110A","HR01","2006",299
"PRO","D1110A","HR02","2006",456
"PRO","D1110A","HR03","2006",92
"PRO","D1110A","HR04","2006",755
"PRO","D1110A","HU10","2006",140.54
"PRO","D1110A","HU21","2006",245.95
"PRO","D1110A","HU22","2006",260.97
"PRO","D1110A","HU23","2006",232.08
"PRO","D1110A","HU31","2006",139.41
"PRO","D1110A","HU32","2006",460.01
"PRO","D1110A","HU33","2006",365.12
"PRO","D1110A","IE01","2006",1171.06
"PRO","D1110A","IE02","2006",4100.72
"PRO","D1110A","LT00","2006",1884.6
"PRO","D1110A","LU00","2006",268.07
"PRO","D1110A","LV00","2006",812.1
"PRO","D1110A","MT00","2006",41.02
"PRO","D1110A","NL11","2006",625.69
"PRO","D1110A","NL12","2006",1904.29
"PRO","D1110A","NL13","2006",656.12
"PRO","D1110A","NL21","2006",1717.35
"PRO","D1110A","NL23","2006",1655.4
"PRO","D1110A","NL31","2006",611.78
"PRO","D1110A","NL32","2006",564.51
"PRO","D1110A","NL33","2006",722.96
"PRO","D1110A","NL34","2006",117.43
"PRO","D1110A","NL41","2006",1531.17
"PRO","D1110A","NL42","2006",349.44
"PRO","D1110A","PL11","2006",1018
"PRO","D1110A","PL12","2006",2350
"PRO","D1110A","PL21","2006",475
"PRO","D1110A","PL22","2006",260
"PRO","D1110A","PL31","2006",960
"PRO","D1110A","PL32","2006",416
"PRO","D1110A","PL33","2006",364
"PRO","D1110A","PL34","2006",1819
"PRO","D1110A","PL41","2006",1497
"PRO","D1110A","PL42","2006",207
"PRO","D1110A","PL43","2006",132
"PRO","D1110A","PL51","2006",243
"PRO","D1110A","PL52","2006",279
"PRO","D1110A","PL61","2006",750
"PRO","D1110A","PL62","2006",880
"PRO","D1110A","PL63","2006",332
"PRO","D1110A","PT11","2006",784.49
"PRO","D1110A","PT15","2006",0.05
"PRO","D1110A","PT16","2006",367.08
"PRO","D1110A","PT17","2006",88.87
"PRO","D1110A","PT18","2006",220.53
"PRO","D1110A","PT20","2006",521.52
"PRO","D1110A","PT30","2006",1.22
"PRO","D1110A","RO11","2006",933
"PRO","D1110A","RO12","2006",760
"PRO","D1110A","RO21","2006",1188
"PRO","D1110A","RO22","2006",570
"PRO","D1110A","RO31","2006",871
"PRO","D1110A","RO32","2006",62
"PRO","D1110A","RO41","2006",466
"PRO","D1110A","RO42","2006",440
"PRO","D1110A","SK01","2006",50
"PRO","D1110A","SK02","2006",555
"PRO","D1110A","SK03","2006",280
"PRO","D1110A","SK04","2006",207
"PRO","D1110A","UKD1","2006",758.92
"PRO","D1110A","UKD2","2006",705.42
"PRO","D1110A","UKD3","2006",49.69
"PRO","D1110A","UKE2","2006",524.97
"PRO","D1110A","UKK3","2006",516.37
"PRO","D1110A","UKL1","2006",1347.76
"PRO","D1110A","UKL2","2006",525.38
"PRO","D1110A","UKM1","2006",102.61
"PRO","D1110A","UKM2","2006",124
"PRO","D1110A","UKM3","2006",1116.07
"PRO","D1110A","UKM4","2006",44.48
"PRO","D1110A","UKN0","2006",2067.42
"PRO","D1110A","AT11","2005",32.4
"PRO","D1110A","AT12","2005",630.7
"PRO","D1110A","AT13","2005",0
"PRO","D1110A","AT21","2005",198.8
"PRO","D1110A","AT22","2005",472.7
"PRO","D1110A","AT31","2005",972.4
"PRO","D1110A","AT32","2005",322.4
"PRO","D1110A","AT33","2005",338.7
"PRO","D1110A","AT34","2005",145.5
"PRO","D1110A","CY00","2005",147.3
"PRO","D1110A","CZ01","2005",340.2
"PRO","D1110A","CZ03","2005",596.5
"PRO","D1110A","CZ04","2005",110.1
"PRO","D1110A","CZ05","2005",552.7
"PRO","D1110A","CZ06","2005",630.2
"PRO","D1110A","CZ07","2005",337.9
"PRO","D1110A","CZ08","2005",171.1
"PRO","D1110A","EE00","2005",670
"PRO","D1110A","ES11","2005",2226.3
"PRO","D1110A","ES12","2005",683.4
"PRO","D1110A","ES13","2005",540.7
"PRO","D1110A","ES21","2005",245.2
"PRO","D1110A","ES22","2005",182.5
"PRO","D1110A","ES23","2005",17.4
"PRO","D1110A","ES24","2005",77.6
"PRO","D1110A","ES30","2005",83.7
"PRO","D1110A","ES41","2005",1010.5
"PRO","D1110A","ES42","2005",192.2
"PRO","D1110A","ES43","2005",45.1
"PRO","D1110A","ES51","2005",549.9
"PRO","D1110A","ES52","2005",47.4
"PRO","D1110A","ES53","2005",79
"PRO","D1110A","ES61","2005",492.5
"PRO","D1110A","ES62","2005",32.9
"PRO","D1110A","ES70","2005",46.3
"PRO","D1110A","FI13","2005",685.7
"PRO","D1110A","FI18","2005",414.2
"PRO","D1110A","FI19","2005",704
"PRO","D1110A","FI1A","2005",614.4
"PRO","D1110A","FI20","2005",14.9
"PRO","D1110A","FR10","2005",54
"PRO","D1110A","FR21","2005",697.8
"PRO","D1110A","FR22","2005",931.8
"PRO","D1110A","FR23","2005",869.3
"PRO","D1110A","FR24","2005",484.3
"PRO","D1110A","FR25","2005",2698.7
"PRO","D1110A","FR26","2005",417.4
"PRO","D1110A","FR30","2005",1329.9
"PRO","D1110A","FR41","2005",1271.9
"PRO","D1110A","FR42","2005",303.3
"PRO","D1110A","FR43","2005",1162.1
"PRO","D1110A","FR51","2005",3607.9
"PRO","D1110A","FR52","2005",5068.1
"PRO","D1110A","FR53","2005",777.6
"PRO","D1110A","FR61","2005",723.7
"PRO","D1110A","FR62","2005",990.1
"PRO","D1110A","FR63","2005",202
"PRO","D1110A","FR71","2005",1643.1
"PRO","D1110A","FR72","2005",1302.1
"PRO","D1110A","FR81","2005",100.3
"PRO","D1110A","FR82","2005",39.8
"PRO","D1110A","FR83","2005",0
"PRO","D1110A","HR01","2005",280
"PRO","D1110A","HR02","2005",423
"PRO","D1110A","HR03","2005",86
"PRO","D1110A","HR04","2005",703
"PRO","D1110A","HU10","2005",139.3
"PRO","D1110A","HU21","2005",254.1
"PRO","D1110A","HU22","2005",274.9
"PRO","D1110A","HU23","2005",252.9
"PRO","D1110A","HU31","2005",147.9
"PRO","D1110A","HU32","2005",466.9
"PRO","D1110A","HU33","2005",392.7
"PRO","D1110A","IE01","2005",1149.46
"PRO","D1110A","IE02","2005",3950.6
"PRO","D1110A","ITC1","2005",851.8
"PRO","D1110A","ITC2","2005",50.9
"PRO","D1110A","ITC3","2005",31.9
"PRO","D1110A","ITC4","2005",4120.3
"PRO","D1110A","ITD5","2005",1793.9
"PRO","D1110A","ITE3","2005",56
"PRO","D1110A","ITF1","2005",77.1
"PRO","D1110A","ITF2","2005",116.2
"PRO","D1110A","ITF3","2005",310.1
"PRO","D1110A","ITF4","2005",286.2
"PRO","D1110A","ITF5","2005",41.2
"PRO","D1110A","ITF6","2005",77.2
"PRO","D1110A","ITG1","2005",196.3
"PRO","D1110A","ITG2","2005",218.5
"PRO","D1110A","ITH1","2005",423.2
"PRO","D1110A","ITH2","2005",181.1
"PRO","D1110A","ITH3","2005",998.9
"PRO","D1110A","ITH4","2005",356.6
"PRO","D1110A","ITI1","2005",82.4
"PRO","D1110A","ITI2","2005",91.2
"PRO","D1110A","ITI4","2005",614.2
"PRO","D1110A","LT00","2005",1853.6
"PRO","D1110A","LU00","2005",269.71
"PRO","D1110A","LV00","2005",806.8
"PRO","D1110A","MT00","2005",41.5
"PRO","D1110A","NL11","2005",619
"PRO","D1110A","NL12","2005",1880
"PRO","D1110A","NL13","2005",642
"PRO","D1110A","NL21","2005",1667
"PRO","D1110A","NL22","2005",1611
"PRO","D1110A","NL23","2005",196
"PRO","D1110A","NL31","2005",597
"PRO","D1110A","NL32","2005",544
"PRO","D1110A","NL33","2005",702
"PRO","D1110A","NL34","2005",110
"PRO","D1110A","NL41","2005",1507
"PRO","D1110A","NL42","2005",333
"PRO","D1110A","PL11","2005",1086
