"indic_ef","agrarea","geo","time","values"
"AGRAREA_HA","TOTAL","FR51","2005",2168740
"AGRAREA_HA","TOTAL","FR52","2005",1668240
"AGRAREA_HA","TOTAL","FR53","2005",1743320
"AGRAREA_HA","TOTAL","FR61","2005",1429360
"AGRAREA_HA","TOTAL","FR62","2005",2340250
"AGRAREA_HA","TOTAL","FR63","2005",855500
"AGRAREA_HA","TOTAL","FR71","2005",1497220
"AGRAREA_HA","TOTAL","FR72","2005",1496120
"AGRAREA_HA","TOTAL","FR81","2005",958640
"AGRAREA_HA","TOTAL","FR82","2005",670820
"AGRAREA_HA","TOTAL","FR83","2005",157680
"AGRAREA_HA","TOTAL","FR91","2005",35530
"AGRAREA_HA","TOTAL","FR92","2005",26030
"AGRAREA_HA","TOTAL","FR93","2005",16050
"AGRAREA_HA","TOTAL","FR94","2005",43640
"AGRAREA_HA","TOTAL","HU","2005",4266550
"AGRAREA_HA","TOTAL","HU10","2005",296670
"AGRAREA_HA","TOTAL","HU21","2005",471580
"AGRAREA_HA","TOTAL","HU22","2005",514020
"AGRAREA_HA","TOTAL","HU23","2005",610210
"AGRAREA_HA","TOTAL","HU31","2005",438280
"AGRAREA_HA","TOTAL","HU32","2005",926470
"AGRAREA_HA","TOTAL","HU33","2005",1009310
"AGRAREA_HA","TOTAL","IE","2005",4219380
"AGRAREA_HA","TOTAL","IE01","2005",1868950
"AGRAREA_HA","TOTAL","IE02","2005",2350430
"AGRAREA_HA","TOTAL","IT","2005",12707850
"AGRAREA_HA","TOTAL","ITC1","2005",1029190
"AGRAREA_HA","TOTAL","ITC2","2005",68390
"AGRAREA_HA","TOTAL","ITC3","2005",49080
"AGRAREA_HA","TOTAL","ITC4","2005",978670
"AGRAREA_HA","TOTAL","ITD1","2005",255670
"AGRAREA_HA","TOTAL","ITD2","2005",145410
"AGRAREA_HA","TOTAL","ITD3","2005",797570
"AGRAREA_HA","TOTAL","ITD4","2005",224520
"AGRAREA_HA","TOTAL","ITD5","2005",1029920
"AGRAREA_HA","TOTAL","ITE1","2005",809490
"AGRAREA_HA","TOTAL","ITE2","2005",337920
"AGRAREA_HA","TOTAL","ITE3","2005",497140
"AGRAREA_HA","TOTAL","ITE4","2005",684940
"AGRAREA_HA","TOTAL","ITF1","2005",425180
"AGRAREA_HA","TOTAL","ITF2","2005",212610
"AGRAREA_HA","TOTAL","ITF3","2005",563670
"AGRAREA_HA","TOTAL","ITF4","2005",1216920
"AGRAREA_HA","TOTAL","ITF5","2005",553590
"AGRAREA_HA","TOTAL","ITF6","2005",514340
"AGRAREA_HA","TOTAL","ITG1","2005",1250700
"AGRAREA_HA","TOTAL","ITG2","2005",1062940
"AGRAREA_HA","TOTAL","LT","2005",2792040
"AGRAREA_HA","TOTAL","LT00","2005",2792040
"AGRAREA_HA","TOTAL","LU","2005",129130
"AGRAREA_HA","TOTAL","LU00","2005",129130
"AGRAREA_HA","TOTAL","LV","2005",1701680
"AGRAREA_HA","TOTAL","LV00","2005",1701680
"AGRAREA_HA","TOTAL","MT","2005",10250
"AGRAREA_HA","TOTAL","MT00","2005",10250
"AGRAREA_HA","TOTAL","NL","2005",1958060
"AGRAREA_HA","TOTAL","NL11","2005",167150
"AGRAREA_HA","TOTAL","NL12","2005",239310
"AGRAREA_HA","TOTAL","NL13","2005",157450
"AGRAREA_HA","TOTAL","NL21","2005",214020
"AGRAREA_HA","TOTAL","NL22","2005",246330
"AGRAREA_HA","TOTAL","NL23","2005",91360
"AGRAREA_HA","TOTAL","NL31","2005",70570
"AGRAREA_HA","TOTAL","NL32","2005",137880
"AGRAREA_HA","TOTAL","NL33","2005",143120
"AGRAREA_HA","TOTAL","NL34","2005",121700
"AGRAREA_HA","TOTAL","NL41","2005",263540
"AGRAREA_HA","TOTAL","NL42","2005",105620
"AGRAREA_HA","TOTAL","NO","2005",1035400
"AGRAREA_HA","TOTAL","NO01","2005",80230
"AGRAREA_HA","TOTAL","NO02","2005",212480
"AGRAREA_HA","TOTAL","NO03","2005",197850
"AGRAREA_HA","TOTAL","NO04","2005",131640
"AGRAREA_HA","TOTAL","NO05","2005",149780
"AGRAREA_HA","TOTAL","NO06","2005",167060
"AGRAREA_HA","TOTAL","NO07","2005",96350
"AGRAREA_HA","TOTAL","PL","2005",14754880
"AGRAREA_HA","TOTAL","PL11","2005",1031900
"AGRAREA_HA","TOTAL","PL12","2005",1952310
"AGRAREA_HA","TOTAL","PL21","2005",648480
"AGRAREA_HA","TOTAL","PL22","2005",413830
"AGRAREA_HA","TOTAL","PL31","2005",1437660
"AGRAREA_HA","TOTAL","PL32","2005",650750
"AGRAREA_HA","TOTAL","PL33","2005",525610
"AGRAREA_HA","TOTAL","PL34","2005",1058310
"AGRAREA_HA","TOTAL","PL41","2005",1695740
"AGRAREA_HA","TOTAL","PL42","2005",861450
"AGRAREA_HA","TOTAL","PL43","2005",414680
"AGRAREA_HA","TOTAL","PL51","2005",905720
"AGRAREA_HA","TOTAL","PL52","2005",506880
"AGRAREA_HA","TOTAL","PL61","2005",1019310
"AGRAREA_HA","TOTAL","PL62","2005",933850
"AGRAREA_HA","TOTAL","PL63","2005",698400
"AGRAREA_HA","TOTAL","PT","2005",3679590
"AGRAREA_HA","TOTAL","PT11","2005",705790
"AGRAREA_HA","TOTAL","PT15","2005",106230
"AGRAREA_HA","TOTAL","PT16","2005",658040
"AGRAREA_HA","TOTAL","PT17","2005",102590
"AGRAREA_HA","TOTAL","PT18","2005",1979700
"AGRAREA_HA","TOTAL","PT20","2005",122780
"AGRAREA_HA","TOTAL","PT30","2005",4460
"AGRAREA_HA","TOTAL","RO","2005",13906700
"AGRAREA_HA","TOTAL","RO11","2005",1941420
"AGRAREA_HA","TOTAL","RO12","2005",1743230
"AGRAREA_HA","TOTAL","RO21","2005",2032950
"AGRAREA_HA","TOTAL","RO22","2005",2151210
"AGRAREA_HA","TOTAL","RO31","2005",2325760
"AGRAREA_HA","TOTAL","RO32","2005",177820
"AGRAREA_HA","TOTAL","RO41","2005",1782600
"AGRAREA_HA","TOTAL","RO42","2005",1751710
"AGRAREA_HA","TOTAL","SE","2005",3192450
"AGRAREA_HA","TOTAL","SE11","2005",100580
"AGRAREA_HA","TOTAL","SE12","2005",821780
"AGRAREA_HA","TOTAL","SE21","2005",529820
"AGRAREA_HA","TOTAL","SE22","2005",558780
"AGRAREA_HA","TOTAL","SE23","2005",675620
"AGRAREA_HA","TOTAL","SE31","2005",275020
"AGRAREA_HA","TOTAL","SE32","2005",114800
"AGRAREA_HA","TOTAL","SE33","2005",116040
"AGRAREA_HA","TOTAL","SI","2005",485430
"AGRAREA_HA","TOTAL","SI01","2005",343960
"AGRAREA_HA","TOTAL","SI02","2005",141470
"AGRAREA_HA","TOTAL","SK","2005",1879490
"AGRAREA_HA","TOTAL","SK01","2005",77410
"AGRAREA_HA","TOTAL","SK02","2005",805560
"AGRAREA_HA","TOTAL","SK03","2005",460410
"AGRAREA_HA","TOTAL","SK04","2005",536100
"AGRAREA_HA","TOTAL","UK","2005",15956960
"AGRAREA_HA","TOTAL","UKC1","2005",179590
"AGRAREA_HA","TOTAL","UKC2","2005",377870
"AGRAREA_HA","TOTAL","UKD1","2005",449880
"AGRAREA_HA","TOTAL","UKD2","2005",160920
"AGRAREA_HA","TOTAL","UKD3","2005",38570
"AGRAREA_HA","TOTAL","UKD4","2005",213350
"AGRAREA_HA","TOTAL","UKD5","2005",16570
"AGRAREA_HA","TOTAL","UKE1","2005",270960
"AGRAREA_HA","TOTAL","UKE2","2005",609740
"AGRAREA_HA","TOTAL","UKE3","2005",83560
"AGRAREA_HA","TOTAL","UKE4","2005",94940
"AGRAREA_HA","TOTAL","UKF1","2005",315840
"AGRAREA_HA","TOTAL","UKF2","2005",361750
"AGRAREA_HA","TOTAL","UKF3","2005",489970
"AGRAREA_HA","TOTAL","UKG1","2005",429980
"AGRAREA_HA","TOTAL","UKG2","2005",459230
"AGRAREA_HA","TOTAL","UKG3","2005",14220
"AGRAREA_HA","TOTAL","UKH1","2005",935720
"AGRAREA_HA","TOTAL","UKH2","2005",176080
"AGRAREA_HA","TOTAL","UKH3","2005",240710
"AGRAREA_HA","TOTAL","UKI1","2005",90
"AGRAREA_HA","TOTAL","UKI2","2005",10790
"AGRAREA_HA","TOTAL","UKJ1","2005",356580
"AGRAREA_HA","TOTAL","UKJ2","2005",265630
"AGRAREA_HA","TOTAL","UKJ3","2005",213010
"AGRAREA_HA","TOTAL","UKJ4","2005",220910
"AGRAREA_HA","TOTAL","UKK1","2005",521960
"AGRAREA_HA","TOTAL","UKK2","2005",453310
"AGRAREA_HA","TOTAL","UKK3","2005",269890
"AGRAREA_HA","TOTAL","UKK4","2005",485330
"AGRAREA_HA","TOTAL","UKL1","2005",873310
"AGRAREA_HA","TOTAL","UKL2","2005",515470
"AGRAREA_HA","TOTAL","UKM2","2005",1255430
"AGRAREA_HA","TOTAL","UKM3","2005",770950
"AGRAREA_HA","TOTAL","UKM5","2005",450030
"AGRAREA_HA","TOTAL","UKM6","2005",2360890
"AGRAREA_HA","TOTAL","UKN0","2005",1013960
