"animals","unit","geo","time","values"
"A2000","THS_HD","TR52","2003",97.4
"A2000","THS_HD","TR6","2003",177
"A2000","THS_HD","TR61","2003",72.9
"A2000","THS_HD","TR62","2003",45.3
"A2000","THS_HD","TR63","2003",58.9
"A2000","THS_HD","TR7","2003",231.5
"A2000","THS_HD","TR71","2003",56.7
"A2000","THS_HD","TR72","2003",174.8
"A2000","THS_HD","TR8","2003",327.3
"A2000","THS_HD","TR81","2003",49
"A2000","THS_HD","TR82","2003",95.7
"A2000","THS_HD","TR83","2003",182.6
"A2000","THS_HD","TR9","2003",109.5
"A2000","THS_HD","TR90","2003",109.5
"A2000","THS_HD","TRA","2003",451.2
"A2000","THS_HD","TRA1","2003",163.4
"A2000","THS_HD","TRA2","2003",287.8
"A2000","THS_HD","TRB","2003",193.5
"A2000","THS_HD","TRB1","2003",74.4
"A2000","THS_HD","TRB2","2003",119.1
"A2000","THS_HD","TRC","2003",148.7
"A2000","THS_HD","TRC1","2003",31.6
"A2000","THS_HD","TRC2","2003",77.1
"A2000","THS_HD","TRC3","2003",40
"A2000","THS_HD","UKC","2003",303
"A2000","THS_HD","UKD","2003",969
"A2000","THS_HD","UKE","2003",589
"A2000","THS_HD","UKF","2003",535
"A2000","THS_HD","UKG","2003",779
"A2000","THS_HD","UKH","2003",229
"A2000","THS_HD","UKJ","2003",496
"A2000","THS_HD","UKK","2003",1809
"A2000","THS_HD","UKL","2003",1256
"A2000","THS_HD","UKM","2003",1927
"A2000","THS_HD","UKN","2003",1627
"A2000","THS_HD","UKN0","2003",1627
"A2000","THS_HD","AT1","2002",498.9
"A2000","THS_HD","AT11","2002",23.2
"A2000","THS_HD","AT12","2002",475.5
"A2000","THS_HD","AT13","2002",0.1
"A2000","THS_HD","AT2","2002",534.1
"A2000","THS_HD","AT21","2002",193.9
"A2000","THS_HD","AT22","2002",340.2
"A2000","THS_HD","AT3","2002",1034
"A2000","THS_HD","AT31","2002",617.9
"A2000","THS_HD","AT32","2002",166.2
"A2000","THS_HD","AT33","2002",187.1
"A2000","THS_HD","AT34","2002",62.8
"A2000","THS_HD","BE1","2002",0.4
"A2000","THS_HD","BE10","2002",0.4
"A2000","THS_HD","BE2","2002",1457.2
"A2000","THS_HD","BE21","2002",333.2
"A2000","THS_HD","BE22","2002",160.5
"A2000","THS_HD","BE23","2002",368.2
"A2000","THS_HD","BE24","2002",129
"A2000","THS_HD","BE25","2002",466.3
"A2000","THS_HD","BE3","2002",1433.7
"A2000","THS_HD","BE31","2002",65.8
"A2000","THS_HD","BE32","2002",374.7
"A2000","THS_HD","BE33","2002",300.3
"A2000","THS_HD","BE34","2002",407
"A2000","THS_HD","BE35","2002",286
"A2000","THS_HD","BG41","2002",71
"A2000","THS_HD","CY0","2002",58.1
"A2000","THS_HD","CY00","2002",58.1
"A2000","THS_HD","CZ0","2002",1462
"A2000","THS_HD","CZ01","2002",1
"A2000","THS_HD","CZ02","2002",166
"A2000","THS_HD","CZ03","2002",390
"A2000","THS_HD","CZ04","2002",80
"A2000","THS_HD","CZ05","2002",272
"A2000","THS_HD","CZ06","2002",302
"A2000","THS_HD","CZ07","2002",166
"A2000","THS_HD","CZ08","2002",85
"A2000","THS_HD","DE1","2002",1171.3
"A2000","THS_HD","DE2","2002",3895.8
"A2000","THS_HD","DE3","2002",0.5
"A2000","THS_HD","DE30","2002",0.5
"A2000","THS_HD","DE4","2002",623.4
"A2000","THS_HD","DE5","2002",11.9
"A2000","THS_HD","DE50","2002",11.9
"A2000","THS_HD","DE6","2002",8.2
"A2000","THS_HD","DE60","2002",8.2
"A2000","THS_HD","DE7","2002",511.2
"A2000","THS_HD","DE8","2002",577.9
"A2000","THS_HD","DE80","2002",577.9
"A2000","THS_HD","DE9","2002",2719.4
"A2000","THS_HD","DEA","2002",1432.2
"A2000","THS_HD","DEB","2002",433.7
"A2000","THS_HD","DEC","2002",60.9
"A2000","THS_HD","DEC0","2002",60.9
"A2000","THS_HD","DED","2002",529.4
"A2000","THS_HD","DEF","2002",1259.8
"A2000","THS_HD","DEF0","2002",1259.8
"A2000","THS_HD","DEG","2002",374.5
"A2000","THS_HD","DEG0","2002",374.5
"A2000","THS_HD","DK0","2002",1740
"A2000","THS_HD","EE0","2002",253
"A2000","THS_HD","EE00","2002",253
"A2000","THS_HD","EL1","2002",443.5
"A2000","THS_HD","EL11","2002",89.4
"A2000","THS_HD","EL12","2002",195.3
"A2000","THS_HD","EL13","2002",55.4
"A2000","THS_HD","EL14","2002",103.4
"A2000","THS_HD","EL2","2002",132.1
"A2000","THS_HD","EL21","2002",48.4
"A2000","THS_HD","EL22","2002",6.1
"A2000","THS_HD","EL23","2002",40.5
"A2000","THS_HD","EL24","2002",25.3
"A2000","THS_HD","EL25","2002",11.8
"A2000","THS_HD","EL3","2002",4.9
"A2000","THS_HD","EL30","2002",4.9
"A2000","THS_HD","EL4","2002",32.9
"A2000","THS_HD","EL41","2002",11.4
"A2000","THS_HD","EL42","2002",19.9
"A2000","THS_HD","EL43","2002",1.6
"A2000","THS_HD","EL5","2002",388.5
"A2000","THS_HD","EL51","2002",89.4
"A2000","THS_HD","EL52","2002",195.3
"A2000","THS_HD","EL53","2002",55.4
"A2000","THS_HD","EL54","2002",48.4
"A2000","THS_HD","EL6","2002",187.1
"A2000","THS_HD","EL61","2002",103.4
"A2000","THS_HD","EL62","2002",6.1
"A2000","THS_HD","EL63","2002",40.5
"A2000","THS_HD","EL64","2002",25.3
"A2000","THS_HD","EL65","2002",11.8
"A2000","THS_HD","ES1","2002",1885
"A2000","THS_HD","ES11","2002",1125.2
"A2000","THS_HD","ES12","2002",448.8
"A2000","THS_HD","ES13","2002",311
"A2000","THS_HD","ES2","2002",621.7
"A2000","THS_HD","ES21","2002",181.3
"A2000","THS_HD","ES22","2002",129.7
"A2000","THS_HD","ES23","2002",56.4
"A2000","THS_HD","ES24","2002",254.3
"A2000","THS_HD","ES3","2002",80.6
"A2000","THS_HD","ES30","2002",80.6
"A2000","THS_HD","ES4","2002",2471.5
"A2000","THS_HD","ES41","2002",1524
"A2000","THS_HD","ES42","2002",233
"A2000","THS_HD","ES43","2002",714.5
"A2000","THS_HD","ES5","2002",788.8
"A2000","THS_HD","ES51","2002",692.1
"A2000","THS_HD","ES52","2002",69.2
"A2000","THS_HD","ES53","2002",27.5
"A2000","THS_HD","ES6","2002",611.1
"A2000","THS_HD","ES61","2002",564.6
"A2000","THS_HD","ES62","2002",46.5
"A2000","THS_HD","ES7","2002",19.2
"A2000","THS_HD","ES70","2002",19.2
"A2000","THS_HD","FI13","2002",270.3
"A2000","THS_HD","FR1","2002",33.1
"A2000","THS_HD","FR10","2002",33.1
"A2000","THS_HD","FR2","2002",5414.2
"A2000","THS_HD","FR21","2002",634.5
"A2000","THS_HD","FR22","2002",549.9
"A2000","THS_HD","FR23","2002",654.4
"A2000","THS_HD","FR24","2002",610.8
"A2000","THS_HD","FR25","2002",1623.3
"A2000","THS_HD","FR26","2002",1341.2
"A2000","THS_HD","FR3","2002",692.5
"A2000","THS_HD","FR4","2002",1746.8
"A2000","THS_HD","FR41","2002",959.7
"A2000","THS_HD","FR42","2002",168.7
"A2000","THS_HD","FR43","2002",618.4
"A2000","THS_HD","FR5","2002",5645.2
"A2000","THS_HD","FR51","2002",2652.2
"A2000","THS_HD","FR52","2002",2205.4
"A2000","THS_HD","FR53","2002",787.5
"A2000","THS_HD","FR6","2002",3299.6
"A2000","THS_HD","FR61","2002",845.7
"A2000","THS_HD","FR62","2002",1341.1
"A2000","THS_HD","FR63","2002",1112.9
"A2000","THS_HD","FR7","2002",2605.4
"A2000","THS_HD","FR71","2002",1024.1
"A2000","THS_HD","FR72","2002",1581.3
"A2000","THS_HD","FR8","2002",340.2
"A2000","THS_HD","FR81","2002",201.2
"A2000","THS_HD","FR82","2002",60.4
"A2000","THS_HD","FR83","2002",78.6
"A2000","THS_HD","FRB0","2002",610.8
"A2000","THS_HD","FRC1","2002",1341.2
"A2000","THS_HD","FRC2","2002",618.4
"A2000","THS_HD","FRD1","2002",1623.3
"A2000","THS_HD","FRD2","2002",654.4
"A2000","THS_HD","FRE1","2002",692.5
"A2000","THS_HD","FRE2","2002",549.9
"A2000","THS_HD","FRF1","2002",168.7
"A2000","THS_HD","FRF2","2002",634.5
"A2000","THS_HD","FRF3","2002",959.7
"A2000","THS_HD","FRG0","2002",2652.2
"A2000","THS_HD","FRH0","2002",2205.4
"A2000","THS_HD","FRI1","2002",845.7
"A2000","THS_HD","FRI2","2002",1112.9
"A2000","THS_HD","FRI3","2002",787.5
"A2000","THS_HD","FRJ1","2002",201.2
"A2000","THS_HD","FRJ2","2002",1341.1
"A2000","THS_HD","FRK1","2002",1581.3
"A2000","THS_HD","FRK2","2002",1024.1
"A2000","THS_HD","FRL0","2002",60.4
"A2000","THS_HD","FRM0","2002",78.6
"A2000","THS_HD","HR01","2002",181.6
"A2000","THS_HD","HR02","2002",188.2
"A2000","THS_HD","HR03","2002",47.4
"A2000","THS_HD","HU1","2002",51
"A2000","THS_HD","HU10","2002",51
"A2000","THS_HD","HU2","2002",321
"A2000","THS_HD","HU21","2002",111
"A2000","THS_HD","HU22","2002",111
"A2000","THS_HD","HU23","2002",99
"A2000","THS_HD","HU3","2002",398
"A2000","THS_HD","HU31","2002",63
"A2000","THS_HD","HU32","2002",179
"A2000","THS_HD","HU33","2002",156
"A2000","THS_HD","IE0","2002",6332.7
"A2000","THS_HD","IE01","2002",2469.8
"A2000","THS_HD","IE02","2002",3862.9
"A2000","THS_HD","ITC","2002",2681.1
"A2000","THS_HD","ITC1","2002",858.3
"A2000","THS_HD","ITC2","2002",41.8
"A2000","THS_HD","ITC3","2002",21
"A2000","THS_HD","ITC4","2002",1760.1
"A2000","THS_HD","ITD","2002",1954.7
"A2000","THS_HD","ITD5","2002",653.2
"A2000","THS_HD","ITE","2002",564.7
"A2000","THS_HD","ITE3","2002",86.1
"A2000","THS_HD","ITF","2002",881.2
"A2000","THS_HD","ITF1","2002",92.5
"A2000","THS_HD","ITF2","2002",60.1
"A2000","THS_HD","ITF3","2002",350.9
"A2000","THS_HD","ITF4","2002",169.9
"A2000","THS_HD","ITF5","2002",81.3
"A2000","THS_HD","ITF6","2002",126.4
"A2000","THS_HD","ITG","2002",613.9
"A2000","THS_HD","ITG1","2002",334.3
"A2000","THS_HD","ITG2","2002",279.5
"A2000","THS_HD","ITH1","2002",154.9
"A2000","THS_HD","ITH2","2002",47.3
"A2000","THS_HD","ITH3","2002",992.7
"A2000","THS_HD","ITH4","2002",106.6
"A2000","THS_HD","ITI1","2002",118
"A2000","THS_HD","ITI2","2002",67.4
"A2000","THS_HD","ITI4","2002",293.1
"A2000","THS_HD","LT0","2002",779.1
"A2000","THS_HD","LT00","2002",779.1
"A2000","THS_HD","LU0","2002",189.9
"A2000","THS_HD","LU00","2002",189.9
"A2000","THS_HD","LV0","2002",388.1
"A2000","THS_HD","LV00","2002",388.1
"A2000","THS_HD","MT0","2002",18.8
"A2000","THS_HD","MT00","2002",18.8
"A2000","THS_HD","NL1","2002",926.9
"A2000","THS_HD","NL11","2002",181.4
"A2000","THS_HD","NL12","2002",530.3
"A2000","THS_HD","NL13","2002",215.3
"A2000","THS_HD","NL2","2002",1501.8
"A2000","THS_HD","NL21","2002",592.3
"A2000","THS_HD","NL22","2002",850.6
"A2000","THS_HD","NL23","2002",58.8
"A2000","THS_HD","NL3","2002",612.3
"A2000","THS_HD","NL31","2002",204.7
"A2000","THS_HD","NL32","2002",159.8
"A2000","THS_HD","NL33","2002",197.5
"A2000","THS_HD","NL34","2002",50.3
"A2000","THS_HD","NL4","2002",817.4
"A2000","THS_HD","NL41","2002",657.2
"A2000","THS_HD","NL42","2002",160.2
"A2000","THS_HD","PL1","2002",1349.2
"A2000","THS_HD","PL11","2002",445.3
"A2000","THS_HD","PL12","2002",903.9
"A2000","THS_HD","PL2","2002",418.6
"A2000","THS_HD","PL21","2002",282.4
"A2000","THS_HD","PL22","2002",136.2
"A2000","THS_HD","PL3","2002",1515
"A2000","THS_HD","PL31","2002",442
"A2000","THS_HD","PL32","2002",199.4
"A2000","THS_HD","PL33","2002",213.2
"A2000","THS_HD","PL34","2002",660.4
"A2000","THS_HD","PL4","2002",890.2
"A2000","THS_HD","PL41","2002",716.2
"A2000","THS_HD","PL42","2002",109.5
"A2000","THS_HD","PL43","2002",64.5
"A2000","THS_HD","PL5","2002",257.7
"A2000","THS_HD","PL51","2002",126
"A2000","THS_HD","PL52","2002",131.7
"A2000","THS_HD","PL6","2002",990.3
"A2000","THS_HD","PL61","2002",409.6
"A2000","THS_HD","PL62","2002",395.4
"A2000","THS_HD","PL63","2002",185.3
"A2000","THS_HD","PL71","2002",445.3
"A2000","THS_HD","PL81","2002",442
"A2000","THS_HD","PL82","2002",199.4
"A2000","THS_HD","PL84","2002",660.4
"A2000","THS_HD","PT1","2002",1178.02
"A2000","THS_HD","PT11","2002",375.95
"A2000","THS_HD","PT15","2002",9.41
"A2000","THS_HD","PT16","2002",216.86
"A2000","THS_HD","PT17","2002",39.97
"A2000","THS_HD","PT18","2002",535.84
"A2000","THS_HD","PT2","2002",238.75
"A2000","THS_HD","PT20","2002",238.75
"A2000","THS_HD","PT3","2002",5.31
"A2000","THS_HD","PT30","2002",5.31
"A2000","THS_HD","RO1","2002",883.9
"A2000","THS_HD","RO11","2002",488.6
"A2000","THS_HD","RO12","2002",395.3
"A2000","THS_HD","RO2","2002",1004.5
"A2000","THS_HD","RO21","2002",677.9
"A2000","THS_HD","RO22","2002",326.6
"A2000","THS_HD","RO3","2002",434.2
"A2000","THS_HD","RO31","2002",413.6
"A2000","THS_HD","RO32","2002",20.6
"A2000","THS_HD","RO4","2002",555.2
"A2000","THS_HD","RO41","2002",316.2
"A2000","THS_HD","RO42","2002",239
"A2000","THS_HD","SI0","2002",473.2
"A2000","THS_HD","SK0","2002",608
"A2000","THS_HD","SK01","2002",19
"A2000","THS_HD","SK02","2002",245
"A2000","THS_HD","SK03","2002",184
"A2000","THS_HD","SK04","2002",160
"A2000","THS_HD","TR1","2002",28.5
"A2000","THS_HD","TR10","2002",28.5
"A2000","THS_HD","TR2","2002",288.6
"A2000","THS_HD","TR21","2002",148.8
"A2000","THS_HD","TR22","2002",139.8
"A2000","THS_HD","TR3","2002",536.9
"A2000","THS_HD","TR31","2002",101.5
"A2000","THS_HD","TR32","2002",194.4
"A2000","THS_HD","TR33","2002",240.9
"A2000","THS_HD","TR4","2002",259.8
"A2000","THS_HD","TR41","2002",101.1
"A2000","THS_HD","TR42","2002",158.7
"A2000","THS_HD","TR5","2002",293.6
"A2000","THS_HD","TR51","2002",129
"A2000","THS_HD","TR52","2002",164.7
"A2000","THS_HD","TR6","2002",310.2
"A2000","THS_HD","TR61","2002",130.3
"A2000","THS_HD","TR62","2002",67.3
"A2000","THS_HD","TR63","2002",112.6
"A2000","THS_HD","TR7","2002",424.6
"A2000","THS_HD","TR71","2002",119
"A2000","THS_HD","TR72","2002",305.5
"A2000","THS_HD","TR8","2002",623.5
"A2000","THS_HD","TR81","2002",64
"A2000","THS_HD","TR82","2002",196.3
"A2000","THS_HD","TR83","2002",363.2
"A2000","THS_HD","TR9","2002",200
"A2000","THS_HD","TR90","2002",200
"A2000","THS_HD","TRA","2002",592.1
"A2000","THS_HD","TRA1","2002",275.9
"A2000","THS_HD","TRA2","2002",316.3
"A2000","THS_HD","TRB","2002",340.2
"A2000","THS_HD","TRB1","2002",132.2
"A2000","THS_HD","TRB2","2002",208
"A2000","THS_HD","TRC","2002",253.6
"A2000","THS_HD","TRC1","2002",41.9
"A2000","THS_HD","TRC2","2002",176.4
"A2000","THS_HD","TRC3","2002",35.3
"A2000","THS_HD","UKC","2002",300.5
"A2000","THS_HD","UKD","2002",957.8
"A2000","THS_HD","UKE","2002",582.3
"A2000","THS_HD","UKF","2002",515
"A2000","THS_HD","UKG","2002",773.5
"A2000","THS_HD","UKH","2002",220.5
"A2000","THS_HD","UKJ","2002",507.3
"A2000","THS_HD","UKK","2002",1782.1
"A2000","THS_HD","UKL","2002",1232.3
"A2000","THS_HD","UKM","2002",1907.9
"A2000","THS_HD","UKN","2002",1602.1
"A2000","THS_HD","UKN0","2002",1602.1
"A2000","THS_HD","AT1","2001",511.3
"A2000","THS_HD","AT11","2001",24.4
"A2000","THS_HD","AT12","2001",486.8
"A2000","THS_HD","AT13","2001",0.1
"A2000","THS_HD","AT2","2001",550.9
"A2000","THS_HD","AT21","2001",200.7
"A2000","THS_HD","AT22","2001",350.3
"A2000","THS_HD","AT3","2001",1056.2
"A2000","THS_HD","AT31","2001",633.4
"A2000","THS_HD","AT32","2001",169.2
"A2000","THS_HD","AT33","2001",191.1
"A2000","THS_HD","AT34","2001",62.4
"A2000","THS_HD","BE1","2001",0.4
"A2000","THS_HD","BE10","2001",0.4
"A2000","THS_HD","BE2","2001",1527.2
"A2000","THS_HD","BE21","2001",346.6
"A2000","THS_HD","BE22","2001",166.8
"A2000","THS_HD","BE23","2001",388.3
"A2000","THS_HD","BE24","2001",135.7
"A2000","THS_HD","BE25","2001",489.9
"A2000","THS_HD","BE3","2001",1510.1
"A2000","THS_HD","BE31","2001",69.9
"A2000","THS_HD","BE32","2001",396.4
"A2000","THS_HD","BE33","2001",314.6
"A2000","THS_HD","BE34","2001",427.7
"A2000","THS_HD","BE35","2001",301.5
"A2000","THS_HD","BG41","2001",92
"A2000","THS_HD","CY0","2001",53.4
"A2000","THS_HD","CY00","2001",53.4
"A2000","THS_HD","CZ0","2001",1521.1
"A2000","THS_HD","CZ01","2001",1
"A2000","THS_HD","CZ02","2001",176.5
"A2000","THS_HD","CZ03","2001",403.6
"A2000","THS_HD","CZ04","2001",79.7
"A2000","THS_HD","CZ05","2001",282.8
"A2000","THS_HD","CZ06","2001",316.4
"A2000","THS_HD","CZ07","2001",173
"A2000","THS_HD","CZ08","2001",88.1
"A2000","THS_HD","DE1","2001",1211.7
"A2000","THS_HD","DE11","2001",369.5
"A2000","THS_HD","DE12","2001",103.4
"A2000","THS_HD","DE13","2001",271
"A2000","THS_HD","DE14","2001",467.7
"A2000","THS_HD","DE2","2001",4084.3
"A2000","THS_HD","DE21","2001",1189.9
"A2000","THS_HD","DE22","2001",635.7
"A2000","THS_HD","DE23","2001",536.9
"A2000","THS_HD","DE24","2001",291.9
"A2000","THS_HD","DE25","2001",411.6
"A2000","THS_HD","DE26","2001",161.1
"A2000","THS_HD","DE27","2001",857.1
"A2000","THS_HD","DE3","2001",0.5
"A2000","THS_HD","DE30","2001",0.5
"A2000","THS_HD","DE4","2001",649.4
"A2000","THS_HD","DE41","2001",350.8
"A2000","THS_HD","DE42","2001",298.6
"A2000","THS_HD","DE5","2001",11.9
"A2000","THS_HD","DE50","2001",11.9
"A2000","THS_HD","DE6","2001",8.2
"A2000","THS_HD","DE60","2001",8.2
"A2000","THS_HD","DE7","2001",542.6
"A2000","THS_HD","DE71","2001",134
"A2000","THS_HD","DE72","2001",152.7
"A2000","THS_HD","DE73","2001",255.9
"A2000","THS_HD","DE8","2001",591.9
"A2000","THS_HD","DE80","2001",591.9
"A2000","THS_HD","DE9","2001",2827
"A2000","THS_HD","DE91","2001",109
"A2000","THS_HD","DE92","2001",265.6
"A2000","THS_HD","DE93","2001",924.8
"A2000","THS_HD","DE94","2001",1527.6
"A2000","THS_HD","DEA","2001",1513.8
"A2000","THS_HD","DEA1","2001",264.4
"A2000","THS_HD","DEA2","2001",238.3
"A2000","THS_HD","DEA3","2001",541.6
"A2000","THS_HD","DEA4","2001",234.8
"A2000","THS_HD","DEA5","2001",234.7
"A2000","THS_HD","DEB","2001",446.2
"A2000","THS_HD","DEB1","2001",165.9
"A2000","THS_HD","DEB2","2001",211.5
"A2000","THS_HD","DEB3","2001",68.7
"A2000","THS_HD","DEC","2001",62.2
"A2000","THS_HD","DEC0","2001",62.2
"A2000","THS_HD","DED","2001",550.8
"A2000","THS_HD","DED1","2001",247.6
"A2000","THS_HD","DED2","2001",203.6
"A2000","THS_HD","DED3","2001",99.7
"A2000","THS_HD","DEE","2001",391.8
"A2000","THS_HD","DEF","2001",1320.3
"A2000","THS_HD","DEF0","2001",1320.3
"A2000","THS_HD","DEG","2001",390.4
"A2000","THS_HD","DEG0","2001",390.4
"A2000","THS_HD","DK0","2001",1840
"A2000","THS_HD","EE0","2001",260.5
"A2000","THS_HD","EE00","2001",260.5
"A2000","THS_HD","EL1","2001",416.1
"A2000","THS_HD","EL11","2001",81.9
"A2000","THS_HD","EL12","2001",212.1
"A2000","THS_HD","EL13","2001",54.2
"A2000","THS_HD","EL14","2001",67.9
"A2000","THS_HD","EL2","2001",101.3
"A2000","THS_HD","EL21","2001",40.4
"A2000","THS_HD","EL22","2001",3.4
"A2000","THS_HD","EL23","2001",32.8
"A2000","THS_HD","EL24","2001",17.1
"A2000","THS_HD","EL25","2001",7.6
"A2000","THS_HD","EL3","2001",7.4
"A2000","THS_HD","EL30","2001",7.4
"A2000","THS_HD","EL4","2001",34.1
"A2000","THS_HD","EL41","2001",8.8
"A2000","THS_HD","EL42","2001",22.8
"A2000","THS_HD","EL43","2001",2.5
"A2000","THS_HD","EL5","2001",388.6
"A2000","THS_HD","EL51","2001",81.9
"A2000","THS_HD","EL52","2001",212.1
"A2000","THS_HD","EL53","2001",54.2
"A2000","THS_HD","EL54","2001",40.4
"A2000","THS_HD","EL6","2001",128.8
"A2000","THS_HD","EL61","2001",67.9
"A2000","THS_HD","EL62","2001",3.4
"A2000","THS_HD","EL63","2001",32.8
"A2000","THS_HD","EL64","2001",17.1
"A2000","THS_HD","EL65","2001",7.6
"A2000","THS_HD","ES1","2001",1932.3
"A2000","THS_HD","ES11","2001",1075.3
"A2000","THS_HD","ES12","2001",481.5
"A2000","THS_HD","ES13","2001",375.5
"A2000","THS_HD","ES2","2001",628
"A2000","THS_HD","ES21","2001",184.3
"A2000","THS_HD","ES22","2001",126.1
"A2000","THS_HD","ES23","2001",51.3
"A2000","THS_HD","ES24","2001",266.4
"A2000","THS_HD","ES3","2001",85.5
"A2000","THS_HD","ES30","2001",85.5
"A2000","THS_HD","ES4","2001",2348.7
"A2000","THS_HD","ES41","2001",1448.4
"A2000","THS_HD","ES42","2001",197
"A2000","THS_HD","ES43","2001",703.2
"A2000","THS_HD","ES5","2001",843.6
"A2000","THS_HD","ES51","2001",735.1
"A2000","THS_HD","ES52","2001",70.6
"A2000","THS_HD","ES53","2001",37.9
"A2000","THS_HD","ES6","2001",552.3
"A2000","THS_HD","ES61","2001",504.4
"A2000","THS_HD","ES62","2001",48
"A2000","THS_HD","ES7","2001",20.3
"A2000","THS_HD","ES70","2001",20.3
"A2000","THS_HD","FI13","2001",270.9
"A2000","THS_HD","FR1","2001",33.4
"A2000","THS_HD","FR10","2001",33.4
"A2000","THS_HD","FR2","2001",5591.4
"A2000","THS_HD","FR21","2001",648.5
"A2000","THS_HD","FR22","2001",572.9
"A2000","THS_HD","FR23","2001",687.3
"A2000","THS_HD","FR24","2001",634.4
"A2000","THS_HD","FR25","2001",1684.8
"A2000","THS_HD","FR26","2001",1363.4
"A2000","THS_HD","FR3","2001",714.9
"A2000","THS_HD","FR4","2001",1802.8
"A2000","THS_HD","FR41","2001",993.9
"A2000","THS_HD","FR42","2001",175
"A2000","THS_HD","FR43","2001",633.8
"A2000","THS_HD","FR5","2001",5874.7
"A2000","THS_HD","FR51","2001",2763.8
"A2000","THS_HD","FR52","2001",2291.6
"A2000","THS_HD","FR53","2001",819.3
"A2000","THS_HD","FR6","2001",3333
"A2000","THS_HD","FR61","2001",853.7
"A2000","THS_HD","FR62","2001",1361.4
"A2000","THS_HD","FR63","2001",1117.9
"A2000","THS_HD","FR7","2001",2623.9
"A2000","THS_HD","FR71","2001",1043.5
"A2000","THS_HD","FR72","2001",1580.4
"A2000","THS_HD","FR8","2001",346
"A2000","THS_HD","FR81","2001",203.1
"A2000","THS_HD","FR82","2001",63.6
"A2000","THS_HD","FR83","2001",79.3
"A2000","THS_HD","FRB0","2001",634.4
"A2000","THS_HD","FRC1","2001",1363.4
"A2000","THS_HD","FRC2","2001",633.8
"A2000","THS_HD","FRD1","2001",1684.8
"A2000","THS_HD","FRD2","2001",687.3
"A2000","THS_HD","FRE1","2001",714.9
"A2000","THS_HD","FRE2","2001",572.9
"A2000","THS_HD","FRF1","2001",175
"A2000","THS_HD","FRF2","2001",648.5
"A2000","THS_HD","FRF3","2001",993.9
"A2000","THS_HD","FRG0","2001",2763.8
"A2000","THS_HD","FRH0","2001",2291.6
"A2000","THS_HD","FRI1","2001",853.7
"A2000","THS_HD","FRI2","2001",1117.9
"A2000","THS_HD","FRI3","2001",819.3
"A2000","THS_HD","FRJ1","2001",203.1
"A2000","THS_HD","FRJ2","2001",1361.4
"A2000","THS_HD","FRK1","2001",1580.4
"A2000","THS_HD","FRK2","2001",1043.5
"A2000","THS_HD","FRL0","2001",63.6
"A2000","THS_HD","FRM0","2001",79.3
"A2000","THS_HD","HR01","2001",190.8
"A2000","THS_HD","HR02","2001",197.7
"A2000","THS_HD","HR03","2001",49.9
"A2000","THS_HD","HU1","2001",51
"A2000","THS_HD","HU10","2001",51
"A2000","THS_HD","HU2","2001",331
"A2000","THS_HD","HU21","2001",110
"A2000","THS_HD","HU22","2001",117
"A2000","THS_HD","HU23","2001",104
"A2000","THS_HD","HU3","2001",400
"A2000","THS_HD","HU31","2001",62
"A2000","THS_HD","HU32","2001",174
"A2000","THS_HD","HU33","2001",164
"A2000","THS_HD","IE0","2001",6408.1
"A2000","THS_HD","IE01","2001",2460
"A2000","THS_HD","IE02","2001",3948.1
"A2000","THS_HD","ITC","2001",2797.3
"A2000","THS_HD","ITC1","2001",860.6
"A2000","THS_HD","ITC2","2001",49.5
"A2000","THS_HD","ITC3","2001",19.9
"A2000","THS_HD","ITC4","2001",1867.4
"A2000","THS_HD","ITD","2001",2010.6
"A2000","THS_HD","ITD5","2001",705
"A2000","THS_HD","ITE","2001",585.4
"A2000","THS_HD","ITE3","2001",84.3
"A2000","THS_HD","ITF","2001",924.5
"A2000","THS_HD","ITF1","2001",92.2
"A2000","THS_HD","ITF2","2001",60.1
"A2000","THS_HD","ITF3","2001",370.4
"A2000","THS_HD","ITF4","2001",185.3
"A2000","THS_HD","ITF5","2001",84
"A2000","THS_HD","ITF6","2001",132.5
"A2000","THS_HD","ITG","2001",614.8
"A2000","THS_HD","ITG1","2001",340.9
"A2000","THS_HD","ITG2","2001",273.9
"A2000","THS_HD","ITH1","2001",173.5
"A2000","THS_HD","ITH2","2001",49.4
"A2000","THS_HD","ITH3","2001",971.9
"A2000","THS_HD","ITH4","2001",110.9
"A2000","THS_HD","ITI1","2001",131.2
"A2000","THS_HD","ITI2","2001",64.8
"A2000","THS_HD","ITI4","2001",305.1
"A2000","THS_HD","LT0","2001",751.7
"A2000","THS_HD","LT00","2001",751.7
"A2000","THS_HD","LU0","2001",198.4
"A2000","THS_HD","LU00","2001",198.4
"A2000","THS_HD","LV0","2001",384.7
"A2000","THS_HD","LV00","2001",384.7
"A2000","THS_HD","MT0","2001",19
"A2000","THS_HD","MT00","2001",19
"A2000","THS_HD","NL1","2001",958.6
"A2000","THS_HD","NL11","2001",185.1
"A2000","THS_HD","NL12","2001",546.3
"A2000","THS_HD","NL13","2001",227.2
"A2000","THS_HD","NL2","2001",1579.5
"A2000","THS_HD","NL21","2001",617
"A2000","THS_HD","NL22","2001",903.8
"A2000","THS_HD","NL23","2001",58.7
"A2000","THS_HD","NL3","2001",633.4
"A2000","THS_HD","NL31","2001",211.3
"A2000","THS_HD","NL32","2001",162.9
"A2000","THS_HD","NL33","2001",207
"A2000","THS_HD","NL34","2001",52.1
